wavenumber,intensity
2632.9500,339.0000
2634.5100,332.0000
2636.0700,350.0000
2637.6300,349.0000
2639.1900,344.0000
2640.7400,344.0000
2642.3000,345.0000
2643.8600,357.0000
2645.4100,360.0000
2646.9700,368.0000
2648.5200,375.0000
2650.0700,370.0000
2651.6200,388.0000
2653.1700,385.0000
2654.7200,355.0000
2656.2700,350.0000
2657.8200,357.0000
2659.3700,375.0000
2660.9200,380.0000
2662.4600,368.0000
2664.0100,386.0000
2665.5600,393.0000
2667.1000,365.0000
2668.6400,398.0000
2670.1800,392.0000
2671.7300,346.0000
2673.2700,353.0000
2674.8100,365.0000
2676.3500,371.0000
2677.8900,370.0000
2679.4200,368.0000
2680.9600,356.0000
2682.5000,350.0000
2684.0300,363.0000
2685.5700,368.0000
2687.1000,355.0000
2688.6300,348.0000
2690.1700,348.0000
2691.7000,352.0000
2693.2300,433.0000
2694.7600,435.0000
2696.2900,369.0000
2697.8200,359.0000
2699.3400,361.0000
2700.8700,351.0000
2702.4000,341.0000
2703.9200,358.0000
2705.4500,351.0000
2706.9700,355.0000
2708.5000,442.0000
2710.0200,439.0000
2711.5400,363.0000
2713.0600,368.0000
2714.5800,368.0000
2716.1000,369.0000
2717.6200,370.0000
2719.1400,355.0000
2720.6500,340.0000
2722.1700,361.0000
2723.6900,365.0000
2725.2000,359.0000
2726.7200,362.0000
2728.2300,365.0000
2729.7400,363.0000
2731.2500,367.0000
2732.7700,387.0000
2734.2800,370.0000
2735.7900,359.0000
2737.2900,362.0000
2738.8000,353.0000
2740.3100,367.0000
2741.8200,370.0000
2743.3200,374.0000
2744.8300,370.0000
2746.3300,368.0000
2747.8400,373.0000
2749.3400,349.0000
2750.8400,348.0000
2752.3400,365.0000
2753.8400,353.0000
2755.3400,339.0000
2756.8400,342.0000
2758.3400,349.0000
2759.8400,353.0000
2761.3400,344.0000
2762.8300,348.0000
2764.3300,366.0000
2765.8300,369.0000
2767.3200,353.0000
2768.8100,332.0000
2770.3100,351.0000
2771.8000,367.0000
2773.2900,349.0000
2774.7800,350.0000
2776.2700,440.0000
2777.7600,442.0000
2779.2500,349.0000
2780.7400,339.0000
2782.2200,343.0000
2783.7100,344.0000
2785.2000,360.0000
2786.6800,371.0000
2788.1600,360.0000
2789.6500,349.0000
2791.1300,332.0000
2792.6100,345.0000
2794.0900,365.0000
2795.5800,372.0000
2797.0600,382.0000
