wavenumber,intensity
2414.5800,423.0000
2416.2600,458.0000
2417.9400,438.0000
2419.6100,419.0000
2421.2800,434.0000
2422.9600,438.0000
2424.6300,427.0000
2426.3000,409.0000
2427.9700,434.0000
2429.6400,439.0000
2431.3000,426.0000
2432.9700,432.0000
2434.6400,451.0000
2436.3000,438.0000
2437.9700,424.0000
2439.6300,449.0000
2441.2900,439.0000
2442.9600,515.0000
2444.6200,540.0000
2446.2800,433.0000
2447.9300,425.0000
2449.5900,431.0000
2451.2500,418.0000
2452.9100,420.0000
2454.5600,429.0000
2456.2200,442.0000
2457.8700,435.0000
2459.5200,435.0000
2461.1700,444.0000
2462.8200,435.0000
2464.4700,429.0000
2466.1200,424.0000
2467.7700,429.0000
2469.4200,447.0000
2471.0700,431.0000
2472.7100,460.0000
2474.3600,453.0000
2476.0000,415.0000
2477.6400,436.0000
2479.2900,435.0000
2480.9300,425.0000
2482.5700,432.0000
2484.2100,433.0000
2485.8400,438.0000
2487.4800,441.0000
2489.1200,424.0000
2490.7500,425.0000
2492.3900,432.0000
2494.0200,449.0000
2495.6600,442.0000
2497.2900,420.0000
2498.9200,408.0000
2500.5500,413.0000
2502.1800,424.0000
2503.8100,420.0000
2505.4400,414.0000
2507.0700,416.0000
2508.6900,407.0000
2510.3200,398.0000
2511.9400,405.0000
2513.5700,405.0000
2515.1900,403.0000
2516.8100,393.0000
2518.4300,391.0000
2520.0500,397.0000
2521.6700,418.0000
2523.2900,436.0000
2524.9100,425.0000
2526.5300,403.0000
2528.1400,402.0000
2529.7600,403.0000
2531.3700,416.0000
2532.9800,430.0000
2534.6000,407.0000
2536.2100,390.0000
2537.8200,379.0000
2539.4300,391.0000
2541.0400,402.0000
2542.6500,405.0000
2544.2500,408.0000
2545.8600,400.0000
2547.4700,410.0000
2549.0700,426.0000
2550.6800,405.0000
2552.2800,374.0000
2553.8800,389.0000
2555.4800,394.0000
2557.0800,393.0000
2558.6800,386.0000
2560.2800,386.0000
2561.8800,398.0000
2563.4800,411.0000
2565.0800,408.0000
2566.6700,391.0000
2568.2700,381.0000
2569.8600,377.0000
2571.4500,380.0000
2573.0500,376.0000
2574.6400,392.0000
2576.2300,401.0000
2577.8200,403.0000
2579.4100,396.0000
2581.0000,378.0000
2582.5800,391.0000
2584.1700,404.0000
2585.7500,394.0000
2587.3400,384.0000
2588.9200,386.0000
2590.5100,382.0000
2592.0900,377.0000
2593.6700,382.0000
2595.2500,390.0000
2596.8300,397.0000
2598.4100,389.0000
2599.9900,393.0000
2601.5700,394.0000
2603.1400,371.0000
2604.7200,372.0000
2606.3000,401.0000
2607.8700,395.0000
2609.4400,374.0000
2611.0200,386.0000
2612.5900,374.0000
2614.1600,381.0000
2615.7300,397.0000
2617.3000,391.0000
2618.8700,394.0000
2620.4300,399.0000
2622.0000,379.0000
2623.5700,375.0000
2625.1300,395.0000
2626.7000,399.0000
2628.2600,387.0000
2629.8200,366.0000
2631.3900,374.0000
2632.9500,375.0000
2634.5100,365.0000
2636.0700,381.0000
2637.6300,374.0000
2639.1900,355.0000
2640.7400,358.0000
2642.3000,370.0000
2643.8600,380.0000
2645.4100,373.0000
2646.9700,377.0000
2648.5200,383.0000
2650.0700,386.0000
2651.6200,408.0000
2653.1700,408.0000
2654.7200,381.0000
2656.2700,368.0000
2657.8200,368.0000
2659.3700,383.0000
2660.9200,386.0000
2662.4600,389.0000
2664.0100,406.0000
2665.5600,403.0000
2667.1000,377.0000
2668.6400,413.0000
2670.1800,411.0000
2671.7300,373.0000
2673.2700,378.0000
2674.8100,372.0000
2676.3500,375.0000
2677.8900,394.0000
2679.4200,395.0000
2680.9600,365.0000
2682.5000,362.0000
2684.0300,386.0000
2685.5700,378.0000
2687.1000,358.0000
2688.6300,361.0000
2690.1700,361.0000
2691.7000,368.0000
2693.2300,446.0000
2694.7600,443.0000
2696.2900,391.0000
2697.8200,388.0000
2699.3400,378.0000
2700.8700,363.0000
2702.4000,349.0000
2703.9200,365.0000
2705.4500,361.0000
2706.9700,364.0000
2708.5000,448.0000
2710.0200,443.0000
2711.5400,373.0000
2713.0600,390.0000
2714.5800,389.0000
2716.1000,376.0000
2717.6200,377.0000
2719.1400,367.0000
2720.6500,356.0000
2722.1700,367.0000
2723.6900,371.0000
2725.2000,374.0000
2726.7200,372.0000
2728.2300,377.0000
2729.7400,373.0000
2731.2500,374.0000
2732.7700,386.0000
2734.2800,372.0000
2735.7900,374.0000
2737.2900,384.0000
2738.8000,373.0000
2740.3100,386.0000
2741.8200,385.0000
2743.3200,387.0000
2744.8300,384.0000
2746.3300,374.0000
2747.8400,383.0000
2749.3400,365.0000
2750.8400,363.0000
