wavenumber,intensity
2452.9100,624.0000
2454.5600,639.0000
2456.2200,650.0000
2457.8700,640.0000
2459.5200,642.0000
2461.1700,666.0000
2462.8200,662.0000
2464.4700,636.0000
2466.1200,616.0000
2467.7700,626.0000
2469.4200,672.0000
2471.0700,651.0000
2472.7100,705.0000
2474.3600,698.0000
2476.0000,622.0000
2477.6400,645.0000
2479.2900,646.0000
2480.9300,622.0000
2482.5700,633.0000
2484.2100,658.0000
2485.8400,659.0000
2487.4800,655.0000
2489.1200,626.0000
2490.7500,617.0000
2492.3900,638.0000
2494.0200,642.0000
2495.6600,635.0000
2497.2900,622.0000
2498.9200,614.0000
2500.5500,615.0000
2502.1800,618.0000
2503.8100,618.0000
2505.4400,604.0000
2507.0700,606.0000
2508.6900,611.0000
2510.3200,600.0000
2511.9400,594.0000
2513.5700,614.0000
2515.1900,611.0000
2516.8100,579.0000
2518.4300,599.0000
2520.0500,626.0000
2521.6700,629.0000
2523.2900,632.0000
2524.9100,631.0000
2526.5300,607.0000
2528.1400,597.0000
2529.7600,601.0000
2531.3700,615.0000
2532.9800,626.0000
2534.6000,596.0000
2536.2100,593.0000
2537.8200,581.0000
2539.4300,598.0000
2541.0400,622.0000
2542.6500,619.0000
2544.2500,615.0000
2545.8600,596.0000
2547.4700,604.0000
2549.0700,644.0000
2550.6800,616.0000
2552.2800,568.0000
2553.8800,582.0000
2555.4800,575.0000
2557.0800,591.0000
2558.6800,595.0000
2560.2800,581.0000
2561.8800,589.0000
2563.4800,609.0000
2565.0800,608.0000
2566.6700,576.0000
2568.2700,577.0000
2569.8600,587.0000
2571.4500,581.0000
2573.0500,577.0000
2574.6400,597.0000
2576.2300,592.0000
2577.8200,584.0000
2579.4100,584.0000
2581.0000,574.0000
2582.5800,589.0000
2584.1700,607.0000
2585.7500,612.0000
2587.3400,596.0000
2588.9200,589.0000
2590.5100,574.0000
2592.0900,555.0000
2593.6700,559.0000
2595.2500,565.0000
2596.8300,572.0000
2598.4100,562.0000
2599.9900,586.0000
2601.5700,595.0000
2603.1400,556.0000
2604.7200,560.0000
2606.3000,599.0000
2607.8700,595.0000
2609.4400,571.0000
2611.0200,568.0000
2612.5900,556.0000
2614.1600,601.0000
2615.7300,612.0000
2617.3000,568.0000
2618.8700,571.0000
2620.4300,597.0000
2622.0000,589.0000
2623.5700,558.0000
2625.1300,559.0000
2626.7000,583.0000
2628.2600,575.0000
2629.8200,546.0000
2631.3900,551.0000
2632.9500,564.0000
2634.5100,560.0000
2636.0700,561.0000
2637.6300,563.0000
2639.1900,543.0000
2640.7400,538.0000
2642.3000,552.0000
2643.8600,553.0000
2645.4100,550.0000
2646.9700,564.0000
2648.5200,575.0000
2650.0700,561.0000
2651.6200,618.0000
2653.1700,626.0000
2654.7200,565.0000
2656.2700,558.0000
2657.8200,554.0000
2659.3700,574.0000
2660.9200,574.0000
2662.4600,579.0000
2664.0100,604.0000
2665.5600,594.0000
2667.1000,557.0000
2668.6400,645.0000
2670.1800,642.0000
2671.7300,545.0000
2673.2700,547.0000
2674.8100,549.0000
2676.3500,567.0000
2677.8900,589.0000
2679.4200,593.0000
2680.9600,558.0000
2682.5000,552.0000
2684.0300,569.0000
2685.5700,558.0000
2687.1000,546.0000
2688.6300,539.0000
2690.1700,539.0000
2691.7000,544.0000
2693.2300,699.0000
2694.7600,699.0000
2696.2900,567.0000
2697.8200,564.0000
2699.3400,547.0000
2700.8700,528.0000
2702.4000,518.0000
2703.9200,540.0000
2705.4500,528.0000
2706.9700,532.0000
2708.5000,710.0000
2710.0200,707.0000
2711.5400,553.0000
2713.0600,557.0000
2714.5800,572.0000
2716.1000,554.0000
2717.6200,533.0000
2719.1400,540.0000
2720.6500,531.0000
2722.1700,552.0000
2723.6900,548.0000
2725.2000,531.0000
2726.7200,534.0000
2728.2300,563.0000
2729.7400,556.0000
2731.2500,541.0000
2732.7700,559.0000
2734.2800,546.0000
2735.7900,552.0000
2737.2900,555.0000
2738.8000,545.0000
2740.3100,588.0000
2741.8200,580.0000
2743.3200,566.0000
