wavenumber,intensity
2152.3500,641.0000
2154.1800,667.0000
2156.0000,671.0000
2157.8200,646.0000
2159.6400,630.0000
2161.4600,627.0000
2163.2700,649.0000
2165.0900,647.0000
2166.9100,654.0000
2168.7200,649.0000
2170.5300,625.0000
2172.3400,637.0000
2174.1600,646.0000
2175.9700,630.0000
2177.7700,625.0000
2179.5800,635.0000
2181.3900,631.0000
2183.2000,620.0000
2185.0000,600.0000
2186.8000,598.0000
2188.6100,612.0000
2190.4100,605.0000
2192.2100,607.0000
2194.0100,630.0000
2195.8100,616.0000
2197.6100,609.0000
2199.4000,640.0000
2201.2000,705.0000
2202.9900,693.0000
2204.7900,616.0000
2206.5800,609.0000
2208.3700,611.0000
2210.1600,604.0000
2211.9500,593.0000
2213.7400,596.0000
2215.5300,606.0000
2217.3200,589.0000
2219.1000,598.0000
2220.8900,602.0000
2222.6700,599.0000
2224.4500,628.0000
2226.2300,616.0000
2228.0100,595.0000
2229.7900,592.0000
2231.5700,595.0000
2233.3500,655.0000
2235.1300,653.0000
2236.9000,584.0000
2238.6800,581.0000
2240.4500,594.0000
2242.2200,616.0000
2243.9900,623.0000
2245.7600,587.0000
2247.5300,628.0000
2249.3000,626.0000
2251.0700,583.0000
2252.8400,580.0000
2254.6000,588.0000
2256.3700,608.0000
2258.1300,597.0000
2259.8900,592.0000
2261.6600,654.0000
2263.4200,666.0000
2265.1800,596.0000
2266.9300,572.0000
2268.6900,574.0000
2270.4500,575.0000
2272.2000,580.0000
2273.9600,583.0000
2275.7100,562.0000
2277.4700,553.0000
2279.2200,557.0000
2280.9700,564.0000
2282.7200,562.0000
2284.4700,552.0000
2286.2200,554.0000
2287.9600,548.0000
2289.7100,553.0000
2291.4500,724.0000
2293.2000,735.0000
2294.9400,563.0000
2296.6800,558.0000
2298.4200,568.0000
2300.1600,555.0000
2301.9000,553.0000
2303.6400,558.0000
2305.3800,605.0000
2307.1100,601.0000
2308.8500,558.0000
2310.5800,549.0000
2312.3200,541.0000
2314.0500,551.0000
2315.7800,559.0000
2317.5100,570.0000
2319.2400,568.0000
2320.9700,549.0000
2322.7000,546.0000
2324.4200,548.0000
2326.1500,542.0000
2327.8700,545.0000
2329.6000,543.0000
2331.3200,522.0000
2333.0400,523.0000
2334.7600,541.0000
2336.4800,540.0000
2338.2000,516.0000
2339.9200,523.0000
2341.6400,544.0000
2343.3500,532.0000
2345.0700,516.0000
2346.7800,496.0000
2348.5000,512.0000
2350.2100,594.0000
2351.9200,610.0000
2353.6300,551.0000
2355.3400,561.0000
2357.0500,569.0000
2358.7600,541.0000
2360.4600,533.0000
2362.1700,522.0000
2363.8700,508.0000
2365.5800,514.0000
2367.2800,522.0000
2368.9800,522.0000
2370.6800,516.0000
2372.3800,503.0000
2374.0800,508.0000
2375.7800,500.0000
2377.4800,485.0000
2379.1700,489.0000
2380.8700,492.0000
2382.5600,497.0000
2384.2600,514.0000
2385.9500,514.0000
2387.6400,483.0000
2389.3300,485.0000
2391.0200,598.0000
2392.7100,588.0000
2394.4000,479.0000
2396.0900,474.0000
2397.7700,475.0000
2399.4600,470.0000
2401.1400,473.0000
2402.8300,491.0000
2404.5100,499.0000
2406.1900,482.0000
2407.8700,475.0000
2409.5500,471.0000
2411.2300,472.0000
2412.9100,471.0000
2414.5800,466.0000
2416.2600,505.0000
2417.9400,495.0000
2419.6100,469.0000
2421.2800,470.0000
2422.9600,469.0000
2424.6300,459.0000
2426.3000,443.0000
2427.9700,464.0000
2429.6400,468.0000
2431.3000,455.0000
2432.9700,468.0000
2434.6400,495.0000
2436.3000,474.0000
2437.9700,455.0000
2439.6300,481.0000
2441.2900,478.0000
2442.9600,560.0000
2444.6200,589.0000
2446.2800,483.0000
2447.9300,455.0000
2449.5900,452.0000
2451.2500,452.0000
2452.9100,457.0000
2454.5600,464.0000
2456.2200,475.0000
2457.8700,472.0000
2459.5200,476.0000
2461.1700,489.0000
2462.8200,481.0000
2464.4700,472.0000
2466.1200,455.0000
2467.7700,461.0000
2469.4200,488.0000
2471.0700,454.0000
2472.7100,474.0000
