wavenumber,intensity
2880.0000,743.4832
2882.0000,850.3239
2884.0000,1089.4448
2886.0000,1029.3937
2888.0000,841.0893
2890.0000,1038.3882
2892.0000,811.7042
2894.0000,740.0484
2896.0000,1040.0184
2898.0000,997.7812
2900.0000,899.7419
2902.0000,775.8142
2904.0000,714.1500
2906.0000,858.6600
2908.0000,974.4712
2910.0000,914.5742
2912.0000,819.9122
2914.0000,837.1987
2916.0000,837.5983
2918.0000,1047.9688
2920.0000,1107.8826
2922.0000,835.7891
2924.0000,917.3552
2926.0000,1093.7051
2928.0000,1025.1013
2930.0000,905.9448
2932.0000,1103.3980
2934.0000,811.7199
2936.0000,754.1542
2938.0000,1039.9365
2940.0000,724.2600
2942.0000,874.7427
2944.0000,821.7495
2946.0000,521.2666
2948.0000,801.8706
2950.0000,845.2062
2952.0000,730.7413
2954.0000,685.5074
2956.0000,699.0882
2958.0000,794.0864
2960.0000,882.9726
2962.0000,939.8141
2964.0000,874.9246
2966.0000,556.8123
2968.0000,617.1869
2970.0000,822.3366
2972.0000,701.0638
2974.0000,498.4471
2976.0000,465.9704
2978.0000,443.6487
2980.0000,379.4815
2982.0000,484.9666
2984.0000,497.3700
2986.0000,254.4025
2988.0000,105.3962
2990.0000,390.7229
2992.0000,425.2464
2994.0000,471.7797
2996.0000,371.1146
2998.0000,-6.0507
3000.0000,549.6519
3002.0000,514.5464
3004.0000,91.9544
3006.0000,329.6874
3008.0000,98.4395
3010.0000,67.5239
3012.0000,319.4191
3014.0000,322.6800
3016.0000,63.6467
3018.0000,70.7531
3020.0000,235.3497
3022.0000,262.7977
3024.0000,241.5874
3026.0000,261.5191
3028.0000,172.8186
3030.0000,96.3057
3032.0000,330.9058
3034.0000,444.3165
3036.0000,226.7847
3038.0000,82.5489
3040.0000,389.6759
3042.0000,503.6326
3044.0000,369.5520
3046.0000,249.6438
3048.0000,295.8044
3050.0000,396.1810
3052.0000,518.2543
3054.0000,548.1691
3056.0000,434.3646
3058.0000,375.2505
3060.0000,531.3092
3062.0000,732.3152
3064.0000,823.1420
3066.0000,883.7545
3068.0000,788.3992
3070.0000,1051.7404
3072.0000,1509.6174
3074.0000,1243.3001
3076.0000,933.2700
3078.0000,839.0974
3080.0000,1020.8029
3082.0000,1290.9681
3084.0000,783.9043
3086.0000,634.1491
3088.0000,977.1605
3090.0000,923.7286
3092.0000,921.0226
3094.0000,800.6135
3096.0000,612.1937
3098.0000,679.2236
3100.0000,1003.2169
3102.0000,1129.4414
3104.0000,819.2053
3106.0000,505.1927
3108.0000,895.7772
3110.0000,1236.2559
3112.0000,979.0259
3114.0000,596.0195
3116.0000,844.4222
3118.0000,732.6202
3120.0000,779.8335
3122.0000,920.5489
3124.0000,320.1328
3126.0000,455.2541
3128.0000,746.9775
3130.0000,691.2423
3132.0000,711.9598
3134.0000,775.0034
3136.0000,811.1591
3138.0000,978.8278
3140.0000,1202.6328
3142.0000,885.4412
3144.0000,721.1987
3146.0000,1020.3954
3148.0000,1243.8434
3150.0000,829.5254
3152.0000,725.1296
3154.0000,860.0405
3156.0000,873.9532
3158.0000,1009.0149
3160.0000,764.4971
3162.0000,624.2893
3164.0000,854.3727
3166.0000,994.4976
3168.0000,1291.7078
3170.0000,859.7030
3172.0000,487.6059
3174.0000,1482.1092
3176.0000,1253.0894
3178.0000,818.9576
3180.0000,854.0976
3182.0000,788.6121
3184.0000,1046.4727
3186.0000,1057.3452
3188.0000,592.4075
3190.0000,245.2356
3192.0000,680.4747
3194.0000,952.2364
3196.0000,592.7217
3198.0000,202.6110
3200.0000,565.3761
